context,position,bb_id,n_carriers,in_sar_window,coherence,coherence_z,coherence_p,sparse_coherence,sparse_coherence_z,sibling_max_cos,sibling_max_sparse_j,sparse_falloff,effect_strength_l2,top20_gene_energy_fraction,delta_frac_deep_depth_tier,driver_genes_up,driver_genes_down,is_positive_control,sparse_composite_score,coherence_p_permutation,sparse_rank,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring3_phenotype_correlation,falloff,falloff_null_percentile
zel024_hek293,bb3,BB_3497641765,168,1,0.2655725181102752,66.84651076144164,0.0099009900990099,0.1580545513802615,121.55521585992788,0.620434045791626,0.081967213114754,0.918032786885246,2.1269969940185547,0.075465090572834,-0.0288609622374176,"ACADM,KIF22,DDX21,CDC37,TSEN34,UBE2L3,MALAT1,STIP1,CCT2,RAB9A,YIPF3,RBM18,SLC25A36,RPL30,TMED5","PIN4,HNRNPL,LDHB,HSPA8,PAICS,EIF5A,P4HB,CALR,ILF3,KPNB1,CANX,HNRNPU,MLF2,ATP5PF,HNRNPAB",False,111.59167357632724,0.0099009900990099,1,0.9041318297386168,0.3371881246566772,0.1513846516609192,-0.0716156065464019,0.41
zel024_hek293,bb3,BB_9543364413,167,1,0.7155494093894958,253.5559914873081,0.0099009900990099,0.2744676926495241,114.48637630357346,0.9246317148208618,0.1049723756906077,0.8950276243093923,6.259069919586182,0.0573505945503711,-0.2247548886702662,"SCP2,EIF5A,PIGK,HDAC3,DSG2,KMT5A,DTWD2,BTBD1,CPE,PLS3,SNAPC3,INTS14,SRPK2,ASPH,DIAPH3","COX6A1,SLC25A6,RPL37,STOML2,RPS21,SNHG5,RBM8A,COX7C,FAU,RPL41,RPS29,NACA,RPS14,LDHA,FP236383.3",False,102.46846939877848,0.0099009900990099,2,0.9494149684906006,0.0236744657158851,0.011145663447678,0.6918749436736107,1.0
zel024_hek293,bb3,BB_8357462340,168,1,0.4800842702388763,167.8427057904849,0.0099009900990099,0.1654305966175492,109.57095143603183,0.8385831713676453,0.0869565217391304,0.9130434782608696,3.7544779777526855,0.054601065814495,0.1020914187149633,"MORF4L1,SLC25A6,HSP90AA1,TFAM,CYCS,VIM,IMPDH2,CCT4,KPNA2,TMBIM6,EIF5,TOMM20,PA2G4,GNAS,ILF2","FP236383.3,HMOX1,HSPA5,ADAMTS1,CENPW,PIGK,RAB3GAP1,ATP5PO,ATP6V0E1,INSIG1,IARS2,RNF13,APP,CPVL,RPL36",False,100.04304261550736,0.0099009900990099,3,0.9121208190917968,0.146217480301857,0.0109385550022125,0.3338667899370193,1.0
zel024_hek293,bb3,BB_5543109086,168,1,0.5933362245559692,148.41002465242883,0.0099009900990099,0.1826259440173255,110.82238497855876,0.903954029083252,0.1049723756906077,0.8950276243093923,4.939290523529053,0.0774982795119285,-0.1657657241421795,"SEC61A1,JMJD8,COMMD2,MT-ND5,HIST1H4C,SKA2,DTWD2,AL590867.1,CALU,EIF2A,OOEP-AS1,RAD21,NDUFB3,MBNL1,PICALM","SERBP1,UBC,HNRNPK,UBB,H3F3B,ACTG1,NONO,EIF4A1,JUN,SLC25A6,MALAT1,STOML2,MORF4L2,HNRNPM,H1FX",False,99.18909594766032,0.0099009900990099,4,0.9341612458229064,0.3973252177238464,-0.0203640516847372,0.1960110068321228,0.95
zel024_hek293,bb3,BB_2672352977,168,1,0.3585198521614074,157.13106055279837,0.0099009900990099,0.1458249345121295,105.26320572195084,0.8481158018112183,0.0641711229946524,0.9358288770053476,3.076784133911133,0.0507745407521724,-0.1895752479517033,"SH3D19,RPS2,DIPK1A,HSPA14-1,TMEM230,TCERG1,NAE1,EBPL,CUL3,DNAJC19,TMEM50A,RBBP6,NMT1,PCLAF,YY1","HNRNPU,SNHG29,DHX15,MALAT1,PNN,PRKDC,PSAT1,ILF3,NCL,EIF4H,SLC25A5,KHDRBS1,NAP1L1,ZFAS1,ACTB",False,98.50834760075614,0.0099009900990099,5,0.9040641784667968,0.3093562424182892,0.1126873269677162,0.0491636097431182,0.76
zel024_hek293,bb3,BB_3866639127,168,1,0.4364490211009979,135.31503098735138,0.0099009900990099,0.171666889267713,107.34086061803777,0.8090307116508484,0.0944444444444444,0.9055555555555556,3.561983823776245,0.05800786241889,-0.1836228669993223,"TMED2,IDH3B,EEF2,HNRNPK,NONO,PDIA3,DNAJC21,MALAT1,IRS4,EIF4H,CLNS1A,SRP9,RPL29,RNF40,BTBD1","EIF1AX,HMGB1,SRSF11,ACTB,GLO1,PPIA,SLC38A1,CCT3,PABPC1,CA2,HMGN2,RNPS1,HSP90AA1,CANX,TOP2A",False,97.20311267077864,0.0099009900990099,6,0.9305028319358826,-0.0146093964576721,-0.1714045256376266,0.45105841755867,1.0
zel024_hek293,bb3,BB_0671730704,166,1,0.2663722932338714,78.67961463519727,0.0099009900990099,0.1333896818696852,103.62266374693492,0.280691921710968,0.0659340659340659,0.934065934065934,1.8986380100250244,0.0978262051939964,0.0649428243374533,"RTRAF,XIST,SOX4,BRD2,HNRNPUL1,AL035425.3,EIF4B,PRPF8,XRCC6,NUSAP1,ENAH,SPDL1,PRRC2C,CTNNB1,HMGCS1","FP236383.3,C11orf58,H3F3B,ATP5F1B,EEF1B2,GUK1,SAT1,STOML2,TRIB3,MALAT1,EEF1A1,HMGB3,SELENOF,ANP32A,DPM1",False,96.79040020318097,0.0099009900990099,7,0.93900728225708,-0.2378668934106826,-0.0603770054876804,0.5042391866445541,1.0
zel024_hek293,bb3,BB_5272889191,167,1,0.489330917596817,146.55330523004065,0.0099009900990099,0.1571737568321855,104.7246304589269,0.873078465461731,0.081081081081081,0.9189189189189187,4.000166893005371,0.0505921207368373,-0.10499440962835,"DKC1,SLC30A5,HNRNPA2B1,HNRNPU,HNRNPH2,EWSR1,FUS,HNRNPAB,CLTC,TAF15,HNRNPA3,NMD3,XRCC2,MORF4L2,STRBP","CHCHD2,ILF2,CNIH4,HSPA8,TUBB,NME2,RBBP7,EIF1,COX6A1,MT-CO1,MDH2,EIF3M,MT-CO3,GNL3,YARS",False,96.2334442055004,0.0099009900990099,8,0.9050098657608032,0.1819846928119659,0.217204749584198,0.3073462247848511,0.98
zel024_hek293,bb3,BB_9420008587,168,1,0.2573703527450561,97.895445400345,0.0099009900990099,0.1369229322502219,102.11635465504654,0.3125440776348114,0.0582010582010582,0.941798941798942,1.881748080253601,0.0819140523672103,0.0842342758578205,"HSP90AA1,PRC1,PSMA4,ZFAS1,FDPS,CCT5,SF3B1,GARS,UBB,PSMD7,HSP90AB1,DIS3,SF3B2,GOT2,POP7","APP,FP236383.3,HNRNPA2B1,FUS,PIN4,SCD,C1orf43,HMOX1,RBMX,HSPA1B,SEC61A1,COX6C,ALG5,TAF15,SELENOK",False,96.17307475448828,0.0099009900990099,9,0.9520696997642516,0.1309784948825836,0.0915104299783706,0.1263918578624725,0.91
zel024_hek293,bb3,BB_1579169438,168,1,0.5384916067123413,208.69937745495795,0.0099009900990099,0.1233369997267377,101.1418515571256,0.9031372666358948,0.0531914893617021,0.946808510638298,4.210189342498779,0.0418774038553237,0.2449485615721062,"FP236383.3,VDAC2,SNHG1,IRF2BP2,ATP5PB,BRD2,SSR3,AK2,UBC,RAN,C19orf48,EIF3A,ATF3,FAU,NUDT5","JUN,EIF2B2,NCAPH,DCTN3,MRPS11,PKN1,ATP6V1D,TMEM141,CISD1,SNAP47,DTD1,NDUFS7,RBM10,MVB12A,UAP1",False,95.7619658360019,0.0099009900990099,10,0.9183804392814636,-0.4698189496994018,-0.1319844275712967,1.0083105564117432,1.0
zel024_hek293,bb3,BB_9932753009,168,1,0.2188712358474731,77.89345330925464,0.0099009900990099,0.1259819214599356,100.31533390064196,0.3217569291591644,0.0481283422459893,0.9518716577540108,1.6709027290344238,0.0902008563280105,-0.1181466765231319,"CCNG1,PITPNB,MT-CO1,PTDSS1,ODC1,ACLY,WDR59,MT-CYB,XRCC2,MYH10,MT-ND4,DNAJB1,OAZ1,AK2,PIP5K1A","MORF4L2,RBM39,CKAP2,LINC00486,XRCC5,CD164,PPP1CC,CD63,RRM1,SND1,PSAT1,ZFR,CEP57,ATP6V1G1,SAE1",False,95.4873231781512,0.0099009900990099,11,0.9048642516136168,-0.0321300365030765,-0.0411290116608142,0.2510012723505497,0.97
zel024_hek293,bb3,BB_8759755490,168,1,0.6895571947097778,218.14913331422085,0.0099009900990099,0.1549173774615263,107.75831308596824,0.8861063122749329,0.1173184357541899,0.88268156424581,5.246097087860107,0.0449041277170181,0.1794723710959157,"COX6C,H2AFZ,B2M,ATP5IF1,SSR2,EEF1B2,NDUFB9,COX7A2,COX7C,FBL,ATP5F1C,PPIB,PNISR,PPIA,HINT1","HSPA5,ADAMTS1,PBRM1,INTS13,DIAPH1,ZPR1,PPP6R3,AKAP12,DDX10,BRD2,YKT6,ERO1A,LIG1,TNPO3,IRS4",False,95.11627635521218,0.0099009900990099,12,0.9408432245254515,-0.5209826231002808,-0.1534572094678878,1.2105398178100586,1.0
zel024_hek293,bb3,BB_5345232705,168,1,0.2846932113170624,120.76496815805292,0.0099009900990099,0.1667437431152204,101.8620410242312,0.7101656794548035,0.081081081081081,0.9189189189189187,2.3850860595703125,0.1086956039071083,0.0782818949054395,"STAG2,OBI1,HSPD1,NOLC1,MALAT1,PKM,TPR,FP236383.3,SF3B1,U2SURP,DKC1,CSDE1,NASP,METAP2,ATXN10","ATP6V0B,BSG,SNHG29,TIPRL,ODC1,TSC22D3,NDUFA10,RPL13A,LINC02613,TBRG4,MT-ATP6,VHL,MT-CO1,JUND,BUB3",False,93.60295661686108,0.0099009900990099,13,0.9105163812637328,-0.171644777059555,-0.054927609860897,0.4563379883766174,1.0
zel024_hek293,bb3,BB_0972548426,167,1,0.5230058431625366,207.20165161896395,0.0099009900990099,0.1452735755535179,100.2673703224022,0.9115129709243774,0.075268817204301,0.9247311827956988,4.5611491203308105,0.0446338728070259,-0.2726590802870327,"TAOK3,PGK1,PRPS1,HIST1H1C,IRS4,AC139769.2,KHSRP,SELENOH,RPL13A,RLIM,ARF5,MIEN1,HIST3H2A,RPL6,COPS9","SRSF11,SNHG29,HNRNPA2B1,MALAT1,YWHAE,SF3B1,FUS,LINC00486,XRCC5,NUCKS1,EIF3A,SLC3A2,IARS,STMN1,HNRNPU",False,92.72036395404936,0.0099009900990099,14,0.9306296706199646,0.0374167822301387,-0.0310852527618408,0.4855890609323978,1.0
zel024_hek293,bb3,BB_6860382851,168,1,0.4202976524829864,155.37120548312467,0.0099009900990099,0.1753222560826557,98.3376541701114,0.8642138838768005,0.064516129032258,0.935483870967742,3.4342336654663086,0.054727304726839,-0.1062419146183699,"SAE1,TBC1D4,HNRNPF,GTF3C5,SREBF2,OGFOD1,ZYX,AMD1,SLC29A1,SLC6A8,POLR2A,DEPDC1,SDHD,FIP1L1,TMEM123","COX4I1,HSP90B1,FBL,EEF1G,UQCRH,SSR2,ATP5F1A,ATP5MC2,ATP5F1B,FUS,TPT1,GAS5,PKM,MALAT1,NONO",False,91.99328938494294,0.0099009900990099,15,0.910675883293152,0.4840010106563568,0.1094375848770141,-0.0637033581733703,0.38
zel024_hek293,bb3,BB_8066226507,168,1,0.2039994001388549,54.35628053366704,0.0099009900990099,0.1385574097100766,96.30247441488318,0.1536555141210556,0.053763440860215,0.946236559139785,1.5595134496688845,0.0806347727775573,-0.0764800098564652,"PKM,PAICS,CENPH,NCKAP1,SOX4,HSP90AA1,TXNDC5,FLNA,SRSF5,DDX3X,TFAM,TLN1,RAB1A,SERBP1,HMGXB4","UQCRC1,RCN2,PSAT1,CD63,MTHFD2,PRPS1,HAX1,MDH1,ILF2,PRDX5,KPNA2,TMBIM6,SRSF7,SLC39A1,CLTA",False,91.12492202698624,0.0099009900990099,16,0.911163568496704,-0.0326503962278366,0.0347320474684238,0.2366497963666916,0.96
zel024_hek293,bb3,BB_0896893626,168,1,0.3935266435146332,132.00729354012364,0.0099009900990099,0.2148179400598165,101.029710732563,0.4215218126773834,0.0994475138121546,0.9005524861878453,2.695613145828247,0.0923990383744239,-0.100289533665989,"FP236383.3,MALAT1,NCL,SET,SERBP1,HNRNPU,NONO,MYH9,CTNNB1,DHX15,FUS,LRRC59,TSPAN3,TSPYL1,PDIA4","PFN1,COX7C,RPS29,FAU,TUBA1B,TMSB10,TUBB,TMA7,ATP5PO,SPCS1,RPS2,SNHG32,UQCRQ,ZFAS1,RAN",True,90.98255717904846,0.0099009900990099,17,0.9540742635726928,0.1860961019992828,0.1498286128044128,0.2074305415153503,0.95
zel024_hek293,bb3,BB_9049784573,166,1,0.3293884098529815,91.80839822436988,0.0099009900990099,0.1631545495609361,97.76864369058264,0.7064711451530457,0.0756756756756756,0.9243243243243244,2.5056326389312744,0.0756537765264511,0.0287982460242002,"UQCRB,HMGN1,PRDX1,MSMO1,HNRNPA3,MYL6,MARK3,CCT8,SSX2IP,PLS3,HDLBP,HSPA1B,IPO7,BUB1,GOLGB1","XBP1,CD81,PHB2,H1FX,EIF1,RPL10A,EEF1A1,ARF1,PSMB1,BSG,ATP5F1A,RPLP0,EEF1B2,COX5B,SLC25A3",False,90.3699355194034,0.0099009900990099,18,0.9035771489143372,-0.1301267594099044,-0.0982590466737747,0.459515169262886,1.0
zel024_hek293,bb3,BB_5090475991,167,1,0.5529909133911133,147.00378739162306,0.0099009900990099,0.1271040745232762,95.91780173966325,0.899711012840271,0.0638297872340425,0.9361702127659576,4.231485366821289,0.0464267022907733,0.1824307400722487,"PSAP,FP236383.3,NCL,SERBP1,CBX3,HNRNPM,CCT5,FUS,SMC4,ATP1A1,HTATSF1,LDHB,RBM8A,NOP56,COX7A2","EEF2,HSPA5,TSC22D3,LMAN2,LSM12,POLR2J,RTCA,GTF3C5,SNAP47,CRLF1,FAM204A,YEATS4,AC139769.2,PDRG1,MRPS9",False,89.79538886266346,0.0099009900990099,19,0.9123111963272096,0.0342710129916667,0.0798008665442466,0.5187199003994465,1.0
zel024_hek293,bb3,BB_7968340747,168,1,0.5462550520896912,210.46812982177133,0.0099009900990099,0.1317313205611358,99.3158088424536,0.9016267657279968,0.0989010989010989,0.9010989010989012,4.223011016845703,0.0534302219748497,0.2092342758578205,"FUS,JUN,XRCC6,HNRNPD,EEF2,SRP14,SOX4,ILF3,PGRMC1,HNRNPH1,YBX1,CAPRIN1,ACTB,XRCC5,ARHGDIA","SLC1A5,RPS5,RPL3,H1F0,SCAMP1,ABCE1,NDUFS7,HIKESHI,YIPF4,BNIP3,SSU72,RPS14,CRYZL1,PSMC3IP,PYGL",False,89.49336620968347,0.0099009900990099,20,0.9013333320617676,0.100126102566719,0.1489362865686416,0.4461289495229721,1.0
zel024_hek293,bb3,BB_8150738125,167,1,0.5298753976821899,170.79634710791413,0.0099009900990099,0.1704208104861543,100.51317864427308,0.8861063122749329,0.1173184357541899,0.88268156424581,3.881491899490357,0.0523854345083236,0.236322955641111,"UQCRB,FBL,COX6C,UQCRH,GNAS,NDUFA1,COX7C,SSR2,COX5A,SLC25A6,ATP5F1E,SRP14,EEF1B2,STOML2,MT-CO3","LRRC75A,FP236383.3,CTNNB1,SOX4,STARD7,HSPA8,KIF22,PPP1R15A,SF3B2,SPECC1L,YWHAH,USP39,MAT2A,DDIT4,APP",False,88.7211297530455,0.0099009900990099,21,0.9058761596679688,0.5005943775177002,0.2042035609483719,0.0292810201644897,0.73
zel024_hek293,bb3,BB_1619714190,168,1,0.4372195601463318,171.82060658936672,0.0099009900990099,0.1497819450776926,94.49547935203758,0.8804284930229187,0.0648648648648648,0.9351351351351352,3.722680807113648,0.0541029535233974,-0.1836228669993223,"PRMT5,MCM2,C7orf50,POLR2J,EIF3K,CCNH,CD99,UTP4,RPLP0,PUSL1,PSME3,SGO1,LRR1,UQCC3,ACTG1","PNN,HNRNPU,NCL,FTH1,GAPDH,FUS,HNRNPDL,CALR,HSPA8,ENO1,TKT,MALAT1,CCT7,DDX21,EEF2",False,88.36604285352703,0.0099009900990099,22,0.9036080241203308,0.2231265306472778,0.2365112751722335,0.2140930294990539,0.99
zel024_hek293,bb3,BB_7896412862,167,1,0.3226112723350525,110.320505713124,0.0099009900990099,0.1846750979356482,95.99611271617582,0.2202758938074112,0.0824175824175824,0.9175824175824177,2.2248294353485107,0.14197438955307,0.0087780454614703,"NONO,HAGH,RPL5,H1F0,MALAT1,NAP1L1,MORF4L2,PSMC5,EIF3J,LSM14A,MORF4L1,TPT1,UBA1,FLNA,SMC1A","XIST,CCT3,CANX,YWHAZ,NUCKS1,PABPC1,SLC38A1,SOX4,PKM,ATP1A1,CYP51A1,SON,LBR,CCT8,SCD",False,88.08434518462286,0.0099009900990099,23,0.9078880548477172,0.0025599270593374,0.0101514207199215,0.320051345275715,1.0
zel024_hek293,bb3,BB_9507842734,168,1,0.8015614151954651,296.97039105725884,0.0099009900990099,0.231118832278463,104.198605636056,0.9427586793899536,0.1560693641618497,0.8439306358381503,7.50131893157959,0.0469100624322891,-0.2610038193802748,"USP33,TRAPPC4,HMOX1,IARS,CIZ1,KLC1,SRP54,LRRC75A,DRG1,RPL29,LAS1L,RPLP1,WAPL,RPL34,MYDGF","JUN,CNBP,HNRNPM,ACTG1,MALAT1,RAN,PARP1,HSPD1,UBC,SERBP1,HSP90AA1,TUBB,DDX5,HSPA8,PTMA",False,87.93639550788541,0.0099009900990099,24,0.9544842839241028,0.4985379874706268,0.2015824615955352,0.3030234277248382,1.0
zel024_hek293,bb3,BB_6235533440,168,1,0.2514667212963104,87.51247564306799,0.0099009900990099,0.1561666593359521,93.24402179260076,0.6305343508720398,0.0695187165775401,0.9304812834224598,2.1503162384033203,0.1172841116786003,-0.0407657241421794,"TRIM28,COA3,XIST,NAP1L1,PSAP,TMBIM6,DIPK1A,SEPTIN2,LRRC59,SP3,MT-CYB,OSTC,TMED10,CSNK1E,LARS","JTB,HSPA1B,EIF5A,ATP5F1D,MYL6,HSP90AB1,RPS29,COMMD4,SLC25A6,RPLP1,ANXA2,TIMM44,FDFT1,NBEAL1,MZT2B",False,86.76181706905096,0.0099009900990099,25,0.9291361570358276,0.2542606890201568,0.0391430519521236,-0.0027939677238464,0.58
zel024_hek293,bb3,BB_7055283758,167,1,0.7971224188804626,175.1929852357203,0.0099009900990099,0.1864141121592043,95.86230169449357,0.9316096901893616,0.1049723756906077,0.8950276243093923,7.520907878875732,0.036832220852375,-0.3025992000475117,"TAOK3,NDUFS2,MCM4,HSPA1B,HSP90AA1,ALAS1,PRRC2C,THRAP3,PKM,HIST3H2A,ZBTB33,ID3,EMC10,NRAS,HIST1H1C","EIF1,ATF4,GAS5,CNIH4,XBP1,RBM8A,RPS21,CNBP,MT-CO3,FAU,SELENOK,NACA,TXN,TMBIM6,EEF1G",False,85.79940814645279,0.0099009900990099,26,0.915623903274536,-0.3472512364387512,-0.0494460500776767,1.144373655319214,1.0
zel024_hek293,bb3,BB_1630146909,168,1,0.2876258790493011,94.16543300536146,0.0099009900990099,0.1456052525201407,93.8884521350824,0.543171226978302,0.0869565217391304,0.9130434782608696,2.148000717163086,0.0632808431982994,-0.0467181050945604,"MALAT1,HNRNPA2B1,HSPD1,CDC73,HDLBP,CCT7,HNRNPU,HMGCS1,MSH6,TOMM34,YARS,DNAJA1,SMC1A,DIPK1A,RBM8A","RPL30,ARF1,DDX39B,PSMB7,SNHG5,TUBA1B,PFN1,SLC1A5,C1orf43,CNBP,HMGN2,SSR4,ARPC5,RPL6,ATP5MC2",False,85.7242389059448,0.0099009900990099,27,0.9477602243423462,-0.0471983179450035,0.0173251200467348,0.3348241969943046,1.0
zel024_hek293,bb3,BB_0178192231,168,1,0.3493236601352691,108.10317243530578,0.0099009900990099,0.2013584340228981,91.86099178695731,0.7221798300743103,0.0710382513661202,0.9289617486338798,2.6304616928100586,0.144031673669815,0.0544723710959157,"RPRD1A,SNRNP70,OTUB1,DNAJB1,HSPA1B,P4HB,ACTB,COX5B,SF3A3,NME2,YKT6,RBM3,YWHAE,TMSB10,PIN4","HSPA5,MRPL3,SLC38A2,YIPF3,CGGBP1,FANCI,GNG12,MIB1,DHX29,IARS,TMEM38B,SEC63,CANX,FBXO5,DNAJC10",False,85.33534756165434,0.0099009900990099,28,0.9312500953674316,-0.0557014755904674,0.0400092937052249,0.4050251357257366,1.0
zel024_hek293,bb3,BB_6048600856,167,1,0.535900890827179,196.7561798126817,0.0099009900990099,0.1717043828604432,95.86282449723817,0.8229541182518005,0.1117318435754189,0.888268156424581,3.8367843627929688,0.0730727538466453,0.1225505005512906,"MIF,RHOA,CKB,FP236383.3,FAU,UBA52,NME2,RBM8A,PPIA,H2AFZ,SNRPD2,ATP5IF1,SNHG5,ACTG1,TXN","CANX,HSPA5,MT-CYB,SERINC1,SLC7A11,PRKDC,EPRS,PGRMC2,STT3B,XPOT,TMEM30A,CUL4B,H1F0,VPS35,HP1BP3",False,85.1518943858149,0.0099009900990099,29,0.9069108366966248,0.0622832328081131,-0.0832544788718223,0.4736176580190658,1.0
zel024_hek293,bb3,BB_7553096473,168,1,0.4340706765651703,127.45366108273367,0.0099009900990099,0.1847611943899886,92.2854447101194,0.8362485766410828,0.081081081081081,0.9189189189189187,3.2086639404296875,0.0585788041353225,0.1318533234768681,"COX7C,RPL37,SLC25A6,PSMB1,EEF1B2,ZFAS1,ATP5F1E,SERF2,PIN4,EIF1,SPCS1,RPS29,RHEB,RPL29,SLIRP","XIST,FP236383.3,SOX4,TSIX,HNRNPH1,MALAT1,IRS4,PHB,KHSRP,SPEN,DDX24,SMPD4,DDX3X,KDM1A,RBM15",False,84.80284108497459,0.0099009900990099,30,0.9475324153900146,0.0270886924117803,0.3429224789142608,0.4069819841533899,1.0
zel024_hek293,bb3,BB_1235396373,168,1,0.3355543613433838,101.85942599082593,0.0099009900990099,0.1755268838506572,96.50301347752948,0.6598674654960632,0.1560693641618497,0.8439306358381503,2.604782819747925,0.1687474697828292,0.0782818949054395,"GAS5,KDM1A,YBX1,HBS1L,EEF2,PARP1,SMC1A,HSPA8,HNRNPDL,HSP90AB1,H1F0,HNRNPA2B1,CSDE1,FP236383.3,NONO","MT-CYB,MGST3,SSR4,MT-CO3,FTH1,ATP5IF1,EIF4EBP1,EIF3M,COMMD6,ATP5MPL,LAPTM4B,MRPS18C,SARNP,SF3B6,TSEN34",False,81.44184952438904,0.0099009900990099,31,0.935369610786438,0.195632979273796,0.0825486779212951,0.1399213820695877,0.9
zel024_hek293,bb3,BB_8979142929,168,1,0.343309611082077,98.0921855522284,0.0099009900990099,0.1498266011773462,92.73890780290026,0.6672048568725586,0.1235955056179775,0.8764044943820225,2.4413743019104004,0.0738835260272026,0.2032818949054395,"SAT1,GNAS,FAU,UQCRB,TMSB10,VIM,TSC22D3,EEF1B2,ATP5MC3,CYC1,HMGB2,PHB2,PEBP1,SOX4,CST3","FP236383.3,XIST,HNRNPA2B1,FUS,EWSR1,SLC7A11,HNRNPU,SMC1A,DDX17,MALAT1,MYH10,SEPHS1,HNRNPH1,APP,CANX",False,81.2767956025418,0.0099009900990099,32,0.9555010795593262,-0.1812795102596283,-0.1957367211580276,0.5245891213417053,1.0
zel024_hek293,bb3,BB_1505273541,167,1,0.6033383011817932,229.09963809312976,0.0099009900990099,0.161816663900004,90.13620455747612,0.8975139260292053,0.0994475138121546,0.9005524861878453,4.636452674865723,0.0541128143668174,0.2183588837848236,"EIF3A,HNRNPM,NCL,MALAT1,HNRNPA2B1,SF3B1,CSDE1,ANP32B,FUS,PRKDC,TFAM,FP236383.3,XRCC5,CANX,NUCKS1","RPS18,RPL15,RPLP2,AIMP2,RPS5,ALG3,RPS16,LRRC75A,RPL14,ZNF593,COQ8A,RPL8,ID3,RPS13,EXOSC4",False,81.17238310977133,0.0099009900990099,33,0.906727135181427,0.2242064625024795,0.2012634426355362,0.3791318386793136,1.0
zel024_hek293,bb3,BB_7426840745,168,1,0.280814528465271,73.35742359627497,0.0099009900990099,0.150337422827545,93.12564331659998,0.7633827328681946,0.1299435028248587,0.8700564971751412,2.4210197925567627,0.0844442024827003,0.1080437996673442,"EEF1A1,PLS3,PARP1,SSB,CCT3,ILF3,KPNB1,HNRNPL,HSPD1,HSP90AA1,CCT6A,BUB1,ATP5F1B,TXNDC5,GLUL","FTH1,ATP5F1A,PLEKHA7,CNIH4,CDK4,CYP51A1,APH1A,LAPTM4A,MDK,MTCH2,NDUFS8,TSPAN6,SRP72,TRIB3,CD47",False,81.02457102122257,0.0099009900990099,34,0.9139841198921204,0.2499602437019348,0.1859923601150512,0.0308542847633361,0.64
zel024_hek293,bb3,BB_6210856258,168,1,0.7261543869972229,348.6580457806241,0.0099009900990099,0.1190460799483325,86.53084804055585,0.9210953116416932,0.0641711229946524,0.9358288770053476,5.62234354019165,0.0385563559830188,0.2270914187149633,"MTHFD2,PRKDC,SAT1,TOMM20,EIF3B,MALAT1,RBMX,EPRS,HSP90AA1,STAG2,ACTR2,SF3B3,EIF3E,GLO1,ADAMTS1","MTG1,BLVRB,CKLF,EXOSC5,OOEP-AS1,AL590867.1,RPSA,SLC37A4,C7orf50,SMARCB1,UQCC2,SDHAF3,TMCO1,MICOS13,NDUFS7",False,80.97806634811376,0.0099009900990099,35,0.9334223866462708,0.0488832183182239,-0.058935273438692,0.677271168678999,1.0
zel024_hek293,bb3,BB_8676145020,168,1,0.3100805878639221,113.43961852693975,0.0099009900990099,0.1737410802287164,89.1662387651126,0.7301654815673828,0.0928961748633879,0.907103825136612,2.4857711791992188,0.0896774977445602,-0.1240990574755128,"HADHA,WAC,TUBGCP2,TAF15,AC068888.1,GAPDH,TDG,MTRNR2L12,TNPO3,DDX46,YWHAQ,CPVL,KPNB1,CALM1,PDS5A","FP236383.3,FUS,HNRNPDL,SLC35F1,CCT5,APRT,HNRNPL,PKM,GPX4,HSPA9,PARP1,MORF4L2,HNRNPU,SET,YWHAE",False,80.88303625687809,0.0099009900990099,36,0.9077993631362916,-0.2630413770675659,-0.1725798994302749,0.573121964931488,1.0
zel024_hek293,bb3,BB_9236479542,168,1,0.3855156898498535,121.46255484703804,0.0099009900990099,0.2214881877016779,96.64419643352936,0.5102660059928894,0.1705882352941176,0.8294117647058823,2.698395252227783,0.2240919172763824,-0.0526704860469414,"UBXN1,EEF2,MRPL10,HSPA8,SLC1A5,CANX,IK,PKN1,FIP1L1,PRRC2A,ERP29,STIP1,SMC1A,FP236383.3,SEC63","PTMA,HSPA1B,LDHB,JUN,CFL1,HSPD1,XIST,PA2G4,PRDX1,PLS3,PABPC1,TUBA1B,NAA50,YWHAE,HNRNPH1",False,80.15783351251554,0.0099009900990099,37,0.9440580606460572,0.0978611856698989,-0.0268630925565958,0.2876545041799545,0.99
zel024_hek293,bb3,BB_5443714227,168,1,0.291931003332138,101.64092244549512,0.0099009900990099,0.1635898185834723,83.52169218785201,0.5251234173774719,0.0869565217391304,0.9130434782608696,2.1057770252227783,0.0867985188961029,0.0544723710959157,"RAD23B,POLA1,DCTN1,SFPQ,NONO,AURKAIP1,PLK1,STC2,HNRNPA2B1,SEC63,SAE1,SSU72,MRFAP1,NSRP1,BEX2","SOD1,MIF,PRDX1,COX7C,MYL6,SNRNP70,ATP5ME,EIF2S2,HMGN1,CALM2,XRCC6,PLS3,HNRNPC,SOX4,NHP2",False,76.2589363454301,0.0099009900990099,38,0.9376060962677002,0.1824040859937667,-0.0794825032353401,0.1095269173383712,0.82
