context,bb_pair_id,n_members,within_phenotype_coherence,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring2_phenotype_correlation,ring3_phenotype_correlation,falloff,null_falloff_mean,null_falloff_sd,falloff_null_percentile
zel024_hek293,bb2=BB_3472530680 & bb3=BB_8066226507,84,0.252602070569992,0.9144306182861328,0.1636429578065872,0.1201223284006118,0.1002157330513,0.0889591127634048,-0.0804914834925148,0.1788064364035871,0.83
zel024_hek293,bb2=BB_3472530680 & bb3=BB_9236479542,84,0.3711031377315521,0.9460696578025818,0.5872668027877808,0.1377387940883636,-0.0314828418195247,-0.2161636650562286,-0.0682233901406653,0.148090099284154,0.13
zel024_hek293,bb0=BB_0078506578 & bb3=BB_8066226507,14,0.3927438855171203,0.9148458242416382,0.2049809098243713,0.1848411411046981,0.1866727769374847,0.187762975692749,-0.139798117433711,0.2367240234807738,0.94
zel024_hek293,bb2=BB_5290020531 & bb3=BB_1483345899,84,0.2955908477306366,0.940371572971344,0.2786684334278106,0.2891045212745666,0.1018506810069084,0.0169224143028259,-0.0351910722406682,0.1459572664896464,0.64
zel024_hek293,bb1=BB_2686618432 & bb3=BB_0178192231,24,0.6338977813720703,0.9845225214958192,0.4026259481906891,-0.0017515873769298,0.1342266350984573,0.2312718331813812,-0.1485394481208641,0.205950516724947,0.97
zel024_hek293,bb1=BB_4347926671 & bb3=BB_7896412862,24,0.7329563498497009,0.9415358304977416,-0.0083561576902866,0.2512368261814117,0.2841340005397796,0.7413125075399876,-0.112602720169234,0.1934693433285542,1.0
zel024_hek293,bb1=BB_9483475878 & bb3=BB_6235533440,24,0.4075635075569153,0.980601966381073,0.0237365644425153,0.0694527998566627,0.0721107721328735,0.3838269431143999,-0.1661940957856131,0.2023516022650653,1.0
zel024_hek293,bb1=BB_6474669253 & bb3=BB_4417860298,24,0.4397183954715729,0.9840410947799684,0.3189541399478912,0.0792079120874404,0.0849336236715316,0.1207642555236816,-0.1660375774349086,0.1927159515368739,0.93
zel024_hek293,bb1=BB_8873714086 & bb3=BB_2459734371,24,0.8089628219604492,0.9833123087882996,0.6171143054962158,0.5750760436058044,0.5695751309394836,0.1918485164642334,-0.1087414843658916,0.1843166378415416,0.95
zel024_hek293,bb2=BB_3472530680 & bb3=BB_0173485578,84,0.2142596244812011,0.9576663374900818,0.4194214344024658,0.116638533771038,0.0021204384975135,-0.2051618099212646,-0.0727390554669546,0.1441342734892049,0.17
