context,evidence_level,bb_pair_id,position_a,bb_id_a,position_b,bb_id_b,n_members,effect_strength_l2,top20_gene_energy_fraction,participation_ratio,coherence,sibling_max_cos,sibling_mean_cos,n_siblings,null_coherence_mean,null_coherence_sd,coherence_z_vs_null,coherence_p_empirical,coherence_q_fdr_bh,effect_strength_z_vs_null,effect_strength_p_empirical,coherence_p_permutation,mean_shrinkage_weight,mean_n_wells,composite_score,composite_rank,is_positive_control,driver_genes_up,driver_genes_down,frac_deep_depth_tier,library_base_frac_deep_depth_tier,delta_frac_deep_depth_tier,frac_mid_depth_tier,library_base_frac_mid_depth_tier,delta_frac_mid_depth_tier,frac_shallow_depth_tier,library_base_frac_shallow_depth_tier,delta_frac_shallow_depth_tier
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_7942064205,bb1,BB_4347926671,bb3,BB_7942064205,24,2.9104855,0.13766827,1632.4014,0.6541919984679291,0.6424815058708191,0.3247415721416473,88,0.0408660755539025,0.0917261567288455,6.68648883575377,0.0049751243781094,0.0066785835700264,1.2250288001969405,0.1144278606965174,2.891844997108155e-05,9.02757335552451e-08,14.75,2.390543419570268,1,True,"MT-CO3(+0.3517),MT-CYB(+0.2809),CNIH4(+0.2338),XBP1(+0.2321),TRIM28(+0.2316),MT-CO2(+0.2268),HSP90B1(+0.2259),SPCS2(+0.1901),TMED9(+0.1861),SLC3A2(+0.1771),LINC02613(+0.1735),FP236383.3(+0.1726),CD81(+0.1684),ANKRD11(+0.1678),BEX2(+0.1657)","HSPA1B(-0.3192),SOX4(-0.2611),HSP90AA1(-0.2509),PKM(-0.2370),JUN(-0.2289),SRSF2(-0.2271),PABPC1(-0.2228),ACTB(-0.2188),ACTG1(-0.2171),PTMA(-0.2138),HSPA8(-0.2082),HSP90AB1(-0.1898),SOD1(-0.1856),DDX21(-0.1776),PAICS(-0.1753)",0.0833333333333333,0.3145752479517033,-0.23124191461837,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.4583333333333333,0.2859709644961908,0.1723623688371424
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_6545568677,bb1,BB_4347926671,bb3,BB_6545568677,24,1.8808337,0.11208108,1740.0514,0.4481567161670629,0.4744095504283905,0.2003208547830581,88,0.0408660755539025,0.0917261567288455,4.440288955059616,0.0049751243781094,0.0066785835700264,0.2061324674125,0.3980099502487562,0.0002602660497397,1.1028443935856559e-07,16.083333333333332,2.333773468117636,2,True,"HSPA5(+0.1875),PDIA3(+0.1537),TRIM27(+0.1400),VPS35(+0.1399),ATP6AP1(+0.1377),UBXN4(+0.1330),MT-CYB(+0.1281),CD81(+0.1178),PMAIP1(+0.1149),PSAP(+0.1109),ATP5PO(+0.1087),PCMT1(+0.1050),HERPUD1(+0.1049),RPN1(+0.1043),TMED10(+0.0988)","ACTG1(-0.2015),MALAT1(-0.1620),PRKDC(-0.1578),ACTB(-0.1413),FP236383.3(-0.1370),SOX4(-0.1301),PARP1(-0.1287),TUBA1B(-0.1259),ATP5F1E(-0.1176),DYNC1H1(-0.1116),ENAH(-0.1091),SLC25A3(-0.1069),EIF4H(-0.1047),ACLY(-0.1039),HNRNPA3(-0.1025)",0.0833333333333333,0.3145752479517033,-0.23124191461837,0.6666666666666666,0.3994537875521058,0.2672128791145608,0.25,0.2859709644961908,-0.0359709644961908
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_4417860298,bb1,BB_4347926671,bb3,BB_4417860298,24,2.8469691,0.13483106,1596.4707,0.6461037345554518,0.6488272547721863,0.3358588218688965,88,0.0408660755539025,0.0917261567288455,6.598310455661085,0.0049751243781094,0.0066785835700264,1.1621758945116625,0.1293532338308457,2.891844997108155e-05,1.0785834092530423e-07,17.166666666666668,2.3171467965798898,3,True,"MT-CO3(+0.3752),TMBIM6(+0.3014),PSAP(+0.2530),MT-CO2(+0.2493),COX6A1(+0.2359),SLC3A2(+0.2290),MT-CYB(+0.2280),ATRAID(+0.2158),CD81(+0.2114),FTH1(+0.2022),PDIA3(+0.2008),CNIH4(+0.1967),MT-ND1(+0.1964),TMED9(+0.1948),MYDGF(+0.1836)","HSP90AA1(-0.2725),HSPA1B(-0.2350),JUN(-0.2180),HSPA8(-0.1969),ACTG1(-0.1947),HNRNPA2B1(-0.1737),HNRNPD(-0.1732),DDX21(-0.1661),CA2(-0.1605),PTMA(-0.1581),YWHAE(-0.1560),SOX4(-0.1558),MARCKSL1(-0.1539),TSC22D3(-0.1469),SERBP1(-0.1464)",0.0833333333333333,0.3145752479517033,-0.23124191461837,0.5416666666666666,0.3994537875521058,0.1422128791145608,0.375,0.2859709644961908,0.0890290355038091
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_4313530054,bb1,BB_4347926671,bb3,BB_4313530054,24,2.580887,0.14184551,1604.8533,0.5998504196388134,0.6337206959724426,0.3166203796863556,88,0.0408660755539025,0.0917261567288455,6.094056090645344,0.0049751243781094,0.0066785835700264,0.8988732580229991,0.1840796019900497,5.78368999421631e-05,9.240149978495539e-08,13.958333333333334,2.2321266235864736,4,True,"PSAP(+0.2751),MT-CO3(+0.2449),XBP1(+0.2102),ERP29(+0.2096),MT-CYB(+0.2045),TMBIM6(+0.1982),BEX2(+0.1977),MT-CO2(+0.1833),SELENOK(+0.1787),TMED9(+0.1755),STOML2(+0.1703),CNIH4(+0.1657),SARS(+0.1605),DHRS7(+0.1549),SERINC1(+0.1534)","JUN(-0.3279),HSPA1B(-0.2961),HSPA8(-0.2298),XIST(-0.2093),HSPD1(-0.2068),ACTB(-0.1919),ACTG1(-0.1915),HSP90AA1(-0.1896),DNAJB1(-0.1775),SOX4(-0.1697),PA2G4(-0.1697),PLS3(-0.1592),XRCC5(-0.1546),EIF3E(-0.1477),EIF5A(-0.1462)",0.25,0.3145752479517033,-0.0645752479517033,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.2916666666666667,0.2859709644961908,0.0056957021704758
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_5345232705,bb1,BB_4347926671,bb3,BB_5345232705,24,2.2009828,0.111620225,1729.1632,0.5183809252752773,0.5910824537277222,0.3175028562545776,88,0.0408660755539025,0.0917261567288455,5.20587438469673,0.0049751243781094,0.0066785835700264,0.5229373519930693,0.2736318407960199,0.0001156737998843,7.557662939916554e-08,13.041666666666666,2.128773379591891,5,True,"STAG2(+0.2597),MT-CO3(+0.1930),HMOX1(+0.1691),OBI1(+0.1639),PSAP(+0.1484),MT-CYB(+0.1461),ARL6IP1(+0.1343),TMED10(+0.1308),FUCA2(+0.1266),COX6A1(+0.1169),CD81(+0.1163),GGH(+0.1149),HSPA5(+0.1114),ATXN10(+0.1111),FTH1(+0.1109)","SOX4(-0.1874),JUN(-0.1853),BRD2(-0.1705),PTMA(-0.1623),PTBP1(-0.1613),PARP1(-0.1556),ACTB(-0.1553),HDGF(-0.1496),TSC22D3(-0.1468),HNRNPC(-0.1425),NUCKS1(-0.1386),HSPA8(-0.1370),ACTG1(-0.1333),VIM(-0.1327),PABPC1(-0.1313)",0.125,0.3145752479517033,-0.1895752479517033,0.375,0.3994537875521058,-0.0244537875521058,0.5,0.2859709644961908,0.2140290355038091
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_8357462340,bb1,BB_4347926671,bb3,BB_8357462340,24,2.5563428,0.12071704,1712.7446,0.5908212523529495,0.6534605622291565,0.133210226893425,88,0.0408660755539025,0.0917261567288455,5.995619967211597,0.0049751243781094,0.0066785835700264,0.87458540061431,0.1840796019900497,5.78368999421631e-05,9.369157538685613e-08,13.541666666666666,2.07771877252515,6,True,"MORF4L1(+0.2938),TMBIM6(+0.2579),MT-CYB(+0.2456),MT-CO2(+0.2255),MT-ND2(+0.2063),MT-CO3(+0.2051),CNIH4(+0.1999),SLC25A6(+0.1966),ARL6IP1(+0.1964),XBP1(+0.1862),ATP6AP1(+0.1837),SLC3A2(+0.1788),B2M(+0.1661),SELENOK(+0.1633),TMED9(+0.1566)","FP236383.3(-0.1985),HNRNPA2B1(-0.1764),ADAMTS1(-0.1570),PLS3(-0.1393),XIST(-0.1369),HSPA1B(-0.1283),INSIG1(-0.1281),USP9X(-0.1269),SLIT2(-0.1207),SOX4(-0.1161),HNRNPDL(-0.1110),ACTB(-0.1100),ANP32B(-0.1093),IARS2(-0.1082),PRKDC(-0.1040)",0.2083333333333333,0.3145752479517033,-0.1062419146183699,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.3333333333333333,0.2859709644961908,0.0473623688371424
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_7426840745,bb1,BB_4347926671,bb3,BB_7426840745,24,1.8709844,0.096717216,1782.0779,0.4417078322258548,0.5480408668518066,0.2928819954395294,88,0.0408660755539025,0.0917261567288455,4.369983121138418,0.0099502487562189,0.0119285462451521,0.196386040378809,0.4029850746268656,0.0002602660497397,9.103560927314903e-08,14.125,1.975053783301956,7,True,"EEF1A1(+0.2049),TMEM9(+0.1403),HSP90B1(+0.1398),MT-CO3(+0.1259),MT-CYB(+0.1236),TMBIM6(+0.1215),MRPL55(+0.1138),NDUFB9(+0.1136),PDIA3(+0.1079),CD81(+0.1010),NDUFB2(+0.0973),PAFAH1B1(+0.0917),ATP6AP1(+0.0905),DNAJB11(+0.0896),SELENOK(+0.0889)","PAICS(-0.1490),SRP72(-0.1451),ATP5F1A(-0.1352),SRSF3(-0.1283),HDGF(-0.1267),SRSF11(-0.1226),ANP32B(-0.1214),NOLC1(-0.1148),SET(-0.1148),SOX4(-0.1116),PTMA(-0.1067),BCLAF1(-0.1039),DDX18(-0.1029),JUN(-0.1008),HSP90AB1(-0.1006)",0.1666666666666666,0.3145752479517033,-0.1479085812850366,0.4166666666666667,0.3994537875521058,0.0172128791145608,0.4166666666666667,0.2859709644961908,0.1306957021704758
zel024_hek293,grammar_level,bb1=BB_8873714086 & bb3=BB_8391505475,bb1,BB_8873714086,bb3,BB_8391505475,24,2.7632945,0.10329234,1672.9349,0.6225359819937444,0.6891283988952637,0.363719493150711,88,0.0408660755539025,0.0917261567288455,6.341374447414531,0.0049751243781094,0.0066785835700264,1.079375265321783,0.154228855721393,5.78368999421631e-05,6.811234953829627e-08,8.625,1.971353227672418,8,False,"EIF3I(+0.2501),UBA52(+0.2376),MIF(+0.2289),COX8A(+0.2190),RPS21(+0.2069),RPS16(+0.2040),RPS12(+0.2033),RPS24(+0.1971),RPLP1(+0.1967),HNRNPU(+0.1952),TMSB10(+0.1902),RPS13(+0.1884),RPS27(+0.1824),RPS19(+0.1817),RPS28(+0.1802)","PDIA3(-0.1339),FUS(-0.1180),DDIT4(-0.1113),HDAC2(-0.1057),HDLBP(-0.1031),HMOX1(-0.0970),EEF1A1(-0.0947),EWSR1(-0.0943),CD81(-0.0932),HNRNPA2B1(-0.0889),HLA-C(-0.0866),P4HB(-0.0852),STOML2(-0.0840),TMED2(-0.0831),UBC(-0.0755)",0.5,0.3145752479517033,0.1854247520482966,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.0416666666666666,0.2859709644961908,-0.2443042978295242
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_6235533440,bb1,BB_4347926671,bb3,BB_6235533440,24,2.618132,0.12881912,1706.9243,0.5992632326872452,0.6811337471008301,0.3772402703762054,88,0.0408660755539025,0.0917261567288455,6.087654569285369,0.0049751243781094,0.0066785835700264,0.935729242916178,0.1741293532338308,5.78368999421631e-05,1.0197620525786989e-07,15.833333333333334,1.941147601452536,9,True,"TRIM28(+0.2971),MT-CYB(+0.2578),TMBIM6(+0.2291),PSAP(+0.2232),MT-CO3(+0.2042),COA3(+0.1726),TMED10(+0.1675),CNIH4(+0.1581),ARL6IP1(+0.1532),ATP6AP1(+0.1518),MT-CO2(+0.1502),TMED9(+0.1496),ATP6AP2(+0.1491),HM13(+0.1393),CD81(+0.1392)","HSPA1B(-0.2784),JUN(-0.2589),HSP90AA1(-0.2306),HSP90AB1(-0.2186),ACTB(-0.2160),HSPA8(-0.2007),HNRNPA2B1(-0.1863),HNRNPDL(-0.1797),PTMA(-0.1640),PARP1(-0.1609),HSPD1(-0.1574),YWHAE(-0.1563),EIF4G1(-0.1548),PLS3(-0.1532),EIF5A(-0.1503)",0.125,0.3145752479517033,-0.1895752479517033,0.5416666666666666,0.3994537875521058,0.1422128791145608,0.3333333333333333,0.2859709644961908,0.0473623688371424
zel024_hek293,grammar_level,bb1=BB_6601289516 & bb3=BB_8357462340,bb1,BB_6601289516,bb3,BB_8357462340,24,2.285142,0.12545769,1703.9982,0.5172539310178895,0.6338728666305542,0.3289937973022461,88,0.0408660755539025,0.0917261567288455,5.1935878756181975,0.0049751243781094,0.0066785835700264,0.6062173871458267,0.2487562189054726,0.0001156737998843,9.274183554452976e-08,13.875,1.9015134408024004,10,False,"MORF4L1(+0.2837),CYCS(+0.1570),RPS14(+0.1451),SLC25A6(+0.1412),MIF(+0.1309),DNAJB1(+0.1300),CYC1(+0.1246),SNU13(+0.1175),ATP5IF1(+0.1155),NT5DC2(+0.1089),NME2(+0.1042),PFN1(+0.1027),RANBP1(+0.1019),ADRM1(+0.1017),MARCKSL1(+0.1007)","XIST(-0.2468),PRKDC(-0.2275),FP236383.3(-0.2255),HSPA5(-0.1973),CANX(-0.1934),IARS(-0.1806),USP9X(-0.1744),APP(-0.1685),MALAT1(-0.1601),SLC7A11(-0.1564),IARS2(-0.1554),PLS3(-0.1465),SLC38A1(-0.1461),HEATR1(-0.1441),ADAMTS1(-0.1434)",0.125,0.3145752479517033,-0.1895752479517033,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.4166666666666667,0.2859709644961908,0.1306957021704758
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_7082156996,bb1,BB_4347926671,bb3,BB_7082156996,24,2.8220434,0.095293604,1741.3914,0.6348951588506284,0.7137897610664368,0.3213143646717071,88,0.0408660755539025,0.0917261567288455,6.476114387445152,0.0049751243781094,0.0066785835700264,1.1375105520928328,0.1393034825870646,2.891844997108155e-05,1.038773689288064e-07,15.333333333333334,1.8535302461917635,11,True,"MT-CO3(+0.2805),MT-CO2(+0.2519),COX6A1(+0.2160),RPS14(+0.2048),MT-CO1(+0.1950),ATRAID(+0.1886),GAS5(+0.1849),MT-ATP6(+0.1817),RPLP0(+0.1771),SLC3A2(+0.1723),FTH1(+0.1719),MT-ND4(+0.1575),NOP53(+0.1563),RPL10(+0.1546),RPS5(+0.1511)","XIST(-0.2143),HSPA1B(-0.1890),PLS3(-0.1869),PRKDC(-0.1844),HNRNPA2B1(-0.1823),NCL(-0.1741),TSIX(-0.1707),ANP32E(-0.1648),FP236383.3(-0.1623),HSPD1(-0.1622),PKM(-0.1567),IRS4(-0.1534),CCT6A(-0.1523),XPOT(-0.1470),PARP1(-0.1460)",0.125,0.3145752479517033,-0.1895752479517033,0.625,0.3994537875521058,0.2255462124478942,0.25,0.2859709644961908,-0.0359709644961908
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_8090408280,bb1,BB_4347926671,bb3,BB_8090408280,24,2.900312,0.1343847,1671.0449,0.6481449845908345,0.7209034562110901,0.3953120410442352,88,0.0408660755539025,0.0917261567288455,6.620564195577573,0.0049751243781094,0.0066785835700264,1.21496151090463,0.1194029850746268,2.891844997108155e-05,1.0826006047182093e-07,15.458333333333334,1.8477765849183048,12,True,"MT-CO3(+0.3462),MT-CYB(+0.2967),TMBIM6(+0.2853),MT-CO2(+0.2436),RPS11(+0.2417),XBP1(+0.2307),CD81(+0.2183),MT-ND4(+0.2085),MT-CO1(+0.1987),ATRAID(+0.1890),CD63(+0.1864),MT-ND2(+0.1687),RPS5(+0.1656),DHRS7(+0.1641),RPN2(+0.1583)","HSPA1B(-0.3436),JUN(-0.2423),PARP1(-0.2152),HNRNPA2B1(-0.2131),HSPA8(-0.2117),HSPE1(-0.2040),PKM(-0.1967),HNRNPU(-0.1956),FP236383.3(-0.1928),HNRNPL(-0.1849),SRSF3(-0.1675),SOX4(-0.1672),HNRNPD(-0.1657),PLS3(-0.1654),HNRNPA3(-0.1651)",0.2916666666666667,0.3145752479517033,-0.0229085812850366,0.375,0.3994537875521058,-0.0244537875521058,0.3333333333333333,0.2859709644961908,0.0473623688371424
zel024_hek293,grammar_level,bb1=BB_8232087379 & bb3=BB_0972548426,bb1,BB_8232087379,bb3,BB_0972548426,24,2.0314753,0.09838541,1758.0116,0.4804718459861866,0.6165465116500854,0.0183700080960989,88,0.0408660755539025,0.0917261567288455,4.792589007428008,0.0049751243781094,0.0066785835700264,0.3552004721684421,0.3233830845771144,0.0001445922498554,8.20509740151465e-08,12.958333333333334,1.837734973125724,13,False,"TAOK3(+0.2239),KHSRP(+0.1559),XIST(+0.1356),DIPK1A(+0.1261),RLIM(+0.1248),MTRNR2L12(+0.1089),EIF3D(+0.1072),DNMT1(+0.1058),CANX(+0.1053),AC114956.3(+0.1038),CNOT1(+0.1023),SSRP1(+0.1008),DYNC1H1(+0.0999),PGK1(+0.0994),PRPS1(+0.0987)","HNRNPA2B1(-0.1932),TSC22D3(-0.1641),SNHG29(-0.1405),YWHAE(-0.1379),HNRNPM(-0.1374),SLC25A6(-0.1335),HSPA5(-0.1312),PPIA(-0.1304),SSR4(-0.1296),STMN1(-0.1295),OAZ1(-0.1271),EEF1D(-0.1223),ATP5IF1(-0.1223),GTPBP4(-0.1189),EIF4EBP1(-0.1183)",0.0416666666666666,0.3145752479517033,-0.2729085812850366,0.6666666666666666,0.3994537875521058,0.2672128791145608,0.2916666666666667,0.2859709644961908,0.0056957021704758
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_1235396373,bb1,BB_4347926671,bb3,BB_1235396373,24,2.1453586,0.15279165,1701.8804,0.5005799998407778,0.6359820365905762,0.2360313534736633,88,0.0408660755539025,0.0917261567288455,5.011808416282492,0.0049751243781094,0.0066785835700264,0.4678941393113311,0.2885572139303483,0.0001156737998843,8.364176551367565e-08,12.708333333333334,1.8243882926933623,14,True,"GAS5(+0.4281),KDM1A(+0.3240),YBX1(+0.2814),HBS1L(+0.2518),H1F0(+0.1773),EEF2(+0.1717),PDIA3(+0.1235),SMC1A(+0.1200),LUC7L3(+0.1155),SARS(+0.1117),MESD(+0.1078),NONO(+0.1068),TMED9(+0.1002),ERAL1(+0.0956),FUS(+0.0936)","C1QBP(-0.1380),PA2G4(-0.1362),EIF3M(-0.1328),PTMA(-0.1261),PEBP1(-0.1222),NME1(-0.1216),CHCHD10(-0.1207),UQCRB(-0.1201),CCT2(-0.1149),EIF3I(-0.1139),PSMD6(-0.1118),LDHA(-0.1117),PMAIP1(-0.1100),PHB2(-0.1086),YWHAQ(-0.1083)",0.0416666666666666,0.3145752479517033,-0.2729085812850366,0.625,0.3994537875521058,0.2255462124478942,0.3333333333333333,0.2859709644961908,0.0473623688371424
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_0178192231,bb1,BB_4347926671,bb3,BB_0178192231,24,2.4595923,0.12496577,1739.1394,0.5680707848590353,0.6866058111190796,0.3110662996768951,88,0.0408660755539025,0.0917261567288455,5.747594013598741,0.0049751243781094,0.0066785835700264,0.7788455289893469,0.1990049751243781,5.78368999421631e-05,1.0212077228288766e-07,14.416666666666666,1.8012625639086113,15,True,"RPRD1A(+0.4865),SNRNP70(+0.2651),OTUB1(+0.2438),P4HB(+0.1723),COX6A1(+0.1646),DNAJB1(+0.1536),COX5B(+0.1515),MT-CO3(+0.1503),MT-CO2(+0.1419),FTH1(+0.1375),NDUFB9(+0.1278),MT-CYB(+0.1269),TMBIM6(+0.1263),RPS14(+0.1239),YKT6(+0.1239)","PARP1(-0.1756),KPNB1(-0.1566),HSP90AA1(-0.1548),PRKDC(-0.1535),PLS3(-0.1474),SOX4(-0.1462),HNRNPA2B1(-0.1436),ANP32B(-0.1404),PKM(-0.1392),BRD2(-0.1375),CCT6A(-0.1375),IARS(-0.1317),CHD4(-0.1308),JUN(-0.1303),HNRNPH1(-0.1273)",0.0833333333333333,0.3145752479517033,-0.23124191461837,0.6666666666666666,0.3994537875521058,0.2672128791145608,0.25,0.2859709644961908,-0.0359709644961908
zel024_hek293,grammar_level,bb1=BB_8873714086 & bb3=BB_0972548426,bb1,BB_8873714086,bb3,BB_0972548426,24,2.529036,0.10680509,1731.8279,0.5723038272581239,0.6933789849281311,0.5004470348358154,88,0.0408660755539025,0.0917261567288455,5.793742708257366,0.0049751243781094,0.0066785835700264,0.8475638439478111,0.1890547263681592,5.78368999421631e-05,9.112247312259569e-08,13.791666666666666,1.7764832702711122,16,False,"TAOK3(+0.2740),XIST(+0.2537),KHSRP(+0.2422),DIPK1A(+0.2123),EIF4G1(+0.1849),PRKDC(+0.1793),RLIM(+0.1729),PRPF8(+0.1712),IRS4(+0.1703),AC114956.3(+0.1695),CANX(+0.1691),DHFR(+0.1669),MTRNR2L12(+0.1645),SON(+0.1624),PGK1(+0.1602)","SNHG29(-0.1290),ATP5IF1(-0.1134),HNRNPA2B1(-0.1100),NDUFA13(-0.1088),STMN1(-0.1052),TSC22D3(-0.1038),RPS9(-0.1036),OAZ1(-0.1003),EIF4EBP1(-0.0989),RPL27A(-0.0982),SLC25A6(-0.0969),RPL12(-0.0943),EEF1D(-0.0891),RPS14(-0.0884),SNHG32(-0.0882)",0.0833333333333333,0.3145752479517033,-0.23124191461837,0.6666666666666666,0.3994537875521058,0.2672128791145608,0.25,0.2859709644961908,-0.0359709644961908
zel024_hek293,grammar_level,bb1=BB_6601289516 & bb3=BB_1579169438,bb1,BB_6601289516,bb3,BB_1579169438,24,2.034102,0.08934827,1751.0159,0.4786943076313406,0.6341328024864197,0.2164484858512878,88,0.0408660755539025,0.0917261567288455,4.773210256390825,0.0049751243781094,0.0066785835700264,0.3577996923913893,0.3233830845771144,0.0001735106998264,1.0176048448329313e-07,13.708333333333334,1.7463610596487893,17,False,"FP236383.3(+0.2421),RPS13(+0.1379),RPL23(+0.1374),RPS15A(+0.1356),COX7B(+0.1261),RAN(+0.1238),VDAC2(+0.1238),SNU13(+0.1232),ATP5PB(+0.1216),ATP5MPL(+0.1203),RPL27(+0.1193),GSTP1(+0.1153),SEM1(+0.1132),COX7C(+0.1130),RPL29(+0.1130)","NONO(-0.1510),CANX(-0.1505),CENPF(-0.1292),XIST(-0.1290),MALAT1(-0.1270),PRKDC(-0.1230),DHFR(-0.1148),JUN(-0.1141),MT-CYB(-0.1125),APLP2(-0.1068),DIPK1A(-0.1063),TSIX(-0.1030),TPR(-0.1018),SUPT16H(-0.1003),NCAPH(-0.0961)",0.375,0.3145752479517033,0.0604247520482966,0.4583333333333333,0.3994537875521058,0.0588795457812275,0.1666666666666666,0.2859709644961908,-0.1193042978295242
zel024_hek293,grammar_level,bb1=BB_8232087379 & bb3=BB_9434530945,bb1,BB_8232087379,bb3,BB_9434530945,24,2.908699,0.13465063,1609.0999,0.646880661231884,0.7379645109176636,-0.0124166458845138,88,0.0408660755539025,0.0917261567288455,6.606780522478874,0.0049751243781094,0.0066785835700264,1.2232609907088272,0.1144278606965174,2.891844997108155e-05,6.247850592444594e-08,9.625,1.731210965467406,18,False,"SLC3A2(+0.2991),MT-CYB(+0.2415),TMBIM6(+0.2330),UBQLN1(+0.2120),TSPAN3(+0.1998),MT-CO2(+0.1922),MT-ND2(+0.1829),MT-ND1(+0.1770),MT-CO3(+0.1751),DEGS1(+0.1599),CSNK1E(+0.1535),MT-CO1(+0.1428),SLC38A1(+0.1408),HSPA13(+0.1371),ARL6IP5(+0.1350)","JUN(-0.3436),HSPA1B(-0.3083),HSPA8(-0.2689),ACTG1(-0.2570),ACTB(-0.2521),NCL(-0.2443),HNRNPA2B1(-0.2391),HNRNPU(-0.2176),TSC22D3(-0.2072),XRCC6(-0.2052),LDHA(-0.1994),HNRNPA3(-0.1970),COX7C(-0.1940),PKM(-0.1870),C1QBP(-0.1867)",0.125,0.3145752479517033,-0.1895752479517033,0.5833333333333334,0.3994537875521058,0.1838795457812275,0.2916666666666667,0.2859709644961908,0.0056957021704758
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_6048600856,bb1,BB_4347926671,bb3,BB_6048600856,24,3.1342585,0.086083815,1776.0507,0.6776274529056273,0.7508915066719055,0.1993710845708847,88,0.0408660755539025,0.0917261567288455,6.94198252777639,0.0049751243781094,0.0066785835700264,1.4464643382828124,0.0895522388059701,2.891844997108155e-05,1.1059910320909695e-07,17.041666666666668,1.7293068082043332,19,True,"CD81(+0.2606),RPS14(+0.2510),MIF(+0.2502),SNHG5(+0.2146),STOML2(+0.2056),UBA52(+0.2054),ATP5IF1(+0.2039),SNRPD2(+0.2013),RPS29(+0.2008),HLA-C(+0.2007),SELENOK(+0.1970),RBM8A(+0.1946),RPL30(+0.1909),RPL10(+0.1849),SLC25A6(+0.1847)","CANX(-0.2003),PRKDC(-0.1941),XIST(-0.1762),SOX4(-0.1658),EPRS(-0.1644),PARP1(-0.1643),BRD2(-0.1507),TSIX(-0.1419),PLS3(-0.1413),LARS(-0.1348),HDAC2(-0.1290),STAG2(-0.1281),HSPA5(-0.1249),KMT2A(-0.1239),USP9X(-0.1232)",0.125,0.3145752479517033,-0.1895752479517033,0.5,0.3994537875521058,0.1005462124478941,0.375,0.2859709644961908,0.0890290355038091
zel024_hek293,grammar_level,bb1=BB_4347926671 & bb3=BB_7600457365,bb1,BB_4347926671,bb3,BB_7600457365,24,3.679668,0.15530108,1519.6731,0.7656084143597147,0.7836197018623352,0.1326939016580581,88,0.0408660755539025,0.0917261567288455,7.901152350122381,0.0049751243781094,0.0066785835700264,1.986176598596604,0.0547263681592039,2.891844997108155e-05,1.1628429774646065e-07,15.916666666666666,1.7096537011505917,20,True,"MT-CO3(+0.4859),MT-CYB(+0.4794),MT-CO2(+0.3866),HMOX1(+0.3349),FTH1(+0.3313),TMBIM6(+0.3225),MT-ND4(+0.2989),MT-ND2(+0.2916),SLC38A1(+0.2909),CD81(+0.2897),TMED10(+0.2891),SSR2(+0.2864),HACD3(+0.2819),HSP90B1(+0.2763),PSAP(+0.2730)","HSPA1B(-0.3569),SOX4(-0.2857),JUN(-0.2696),HSP90AA1(-0.2297),PTMA(-0.2134),PKM(-0.2013),FP236383.3(-0.2008),ACTB(-0.1993),HSPA8(-0.1978),HNRNPA2B1(-0.1875),ACTG1(-0.1757),DNAJB1(-0.1671),RHOB(-0.1614),HSP90AB1(-0.1428),IDI1(-0.1359)",0.25,0.3145752479517033,-0.0645752479517033,0.625,0.3994537875521058,0.2255462124478942,0.125,0.2859709644961908,-0.1609709644961908
