context,library,marker,program,n_test,r_raw,z_raw,tail_raw,r_partial,z_partial,tail_partial,marker_rel_sb,r_ceiling,r_chem_pred,z_chem_pred,r_img_pred,z_img_pred,fw_flag
zel024_hek293,zel024,dapi,P27,7814,-0.0567236457839861,-5.015111544700756,1.0,-0.006789333220901,-0.5485356313321375,0.715,0.4685,0.6844705983459042,-0.0755448431320995,-6.519297780715073,-0.1089182291273634,-9.933573739180606,True
zel024_hek293,zel024,dapi,P28,7814,0.083735893080805,7.386156018778347,0.0,0.0006272232590334,0.0673125651271162,0.475,0.4685,0.6844705983459042,0.11380269523268,9.84796525734152,0.2025359488288832,18.188859452604884,True
zel024_hek293,zel024,dapi,P29,7814,-0.0696695421837509,-6.190084090606429,1.0,0.0388262518039984,3.874529514623053,0.0,0.4685,0.6844705983459042,-0.1308310986613251,-12.39263044999432,-0.2288443828551815,-19.399510670037184,True
zel024_hek293,zel024,dapi,P30,7814,0.0299087524567529,2.55261447649763,0.01,-0.0122634516104069,-1.4126846989591235,0.955,0.4685,0.6844705983459042,0.0308041319637814,2.7461286903645004,0.107113640369446,9.454371104028782,False
zel024_hek293,zel024,dapi,P31,7814,0.0334613050422705,2.766988658496192,0.0,0.02134608113697,2.033507926778009,0.02,0.4685,0.6844705983459042,0.0431465817432865,3.7342980682311406,0.0993840352507969,10.014622999789578,False
zel024_hek293,zel024,dapi,P32,7814,-0.0109447664996498,-0.940229836413637,0.815,0.0197405631014316,1.7298875855207552,0.035,0.4685,0.6844705983459042,0.0035073285819745,0.2908653141298188,-0.0903455619429167,-8.597785104764032,False
zel024_hek293,zel024,phalloidin,P01,7814,0.0321099054923907,2.8297829333309887,0.005,0.0147305703512007,1.1951342817676152,0.135,0.5276,0.7263607918933951,0.0778863451247585,7.037166740449492,0.1399597841617678,11.50701797524494,False
zel024_hek293,zel024,phalloidin,P02,7814,0.0102490211144102,1.0036534712882887,0.145,-0.0040672570795736,-0.4661902349266356,0.7,0.5276,0.7263607918933951,0.0045212271839706,0.2875898853145692,0.0835049545422332,7.309785210909518,False
zel024_hek293,zel024,phalloidin,P03,7814,0.0171044373693758,1.494531081830281,0.085,-0.0013135161962993,-0.1416612249164085,0.54,0.5276,0.7263607918933951,0.0384374515238003,3.2116235021014354,0.0845970097059205,7.4035962917532,False
zel024_hek293,zel024,phalloidin,P04,7814,0.013979749870474,1.286864837431196,0.08,0.0163639749137617,1.5464288484348212,0.055,0.5276,0.7263607918933951,0.0488812262949212,4.558541504696665,0.0679415284201009,5.568395151987486,False
